year,event_id,source_record_id,state,start_date,end_date,canonical_district,evidence_scope,evidence_type,source_class,source_title,source_url,evidence_note,boundary_note,circularity_risk,merge_rule,origin
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Hingoli,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Kolhapur,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Latur,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Mumbai City,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Mumbai Suburban,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Nagpur,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Nanded,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Nandurbar,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Nashik,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Palghar,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Pune,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Raigad,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Ratnagiri,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Satara,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Sindhudurg,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Thane,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E170,2023-0428-IND,Maharashtra,2023-06-25,2023-09-07,Yavatmal,within_long_event_window,rainfall_proxy,official_government,"MHA/NERC significant rainfall districts, Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1771,"Official rainfall geography only; direct flood status varies, so maximal tier.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E171,2023-0428-IND,Punjab,2023-06-25,2023-09-07,Fazilka,within_long_event_window,direct_disaster_impact,official_government,"Punjab government flood situation / MHA reporting, Aug 2023",https://ndmindia.mha.gov.in/ndmi/report,District explicitly reported flood affected during long event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E171,2023-0428-IND,Punjab,2023-06-25,2023-09-07,Firozpur,within_long_event_window,direct_disaster_impact,official_government,"Punjab government flood situation / MHA reporting, Aug 2023",https://ndmindia.mha.gov.in/ndmi/report,District explicitly reported flood affected during long event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E171,2023-0428-IND,Punjab,2023-06-25,2023-09-07,Gurdaspur,within_long_event_window,direct_disaster_impact,official_government,"Punjab government flood situation / MHA reporting, Aug 2023",https://ndmindia.mha.gov.in/ndmi/report,District explicitly reported flood affected during long event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E171,2023-0428-IND,Punjab,2023-06-25,2023-09-07,Kapurthala,within_long_event_window,direct_disaster_impact,official_government,"Punjab government flood situation / MHA reporting, Aug 2023",https://ndmindia.mha.gov.in/ndmi/report,District explicitly reported flood affected during long event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E171,2023-0428-IND,Punjab,2023-06-25,2023-09-07,Mansa,within_long_event_window,direct_disaster_impact,official_government,"Punjab government flood situation / MHA reporting, Aug 2023",https://ndmindia.mha.gov.in/ndmi/report,District explicitly reported flood affected during long event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E171,2023-0428-IND,Punjab,2023-06-25,2023-09-07,Rupnagar,within_long_event_window,direct_disaster_impact,official_government,"Punjab government flood situation / MHA reporting, Aug 2023",https://ndmindia.mha.gov.in/ndmi/report,District explicitly reported flood affected during long event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E171,2023-0428-IND,Punjab,2023-06-25,2023-09-07,Tarn Taran,within_long_event_window,direct_disaster_impact,official_government,"Punjab government flood situation / MHA reporting, Aug 2023",https://ndmindia.mha.gov.in/ndmi/report,District explicitly reported flood affected during long event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E172,2023-0428,Uttarakhand,,,Bageshwar,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Situation Report, 14 Aug 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1753,Official MHA current affected-district list within the broader 2023 monsoon event.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2023,E172,2023-0428,Uttarakhand,,,Champawat,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Situation Report, 14 Aug 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1753,Official MHA current affected-district list within the broader 2023 monsoon event.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2023,E172,2023-0428,Uttarakhand,,,Dehradun,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Situation Report, 14 Aug 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1753,Official MHA current affected-district list within the broader 2023 monsoon event.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2023,E172,2023-0428,Uttarakhand,,,Pauri Garhwal,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Situation Report, 14 Aug 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1753,Official MHA current affected-district list within the broader 2023 monsoon event.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2023,E172,2023-0428,Uttarakhand,,,Pithoragarh,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Situation Report, 14 Aug 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1753,Official MHA current affected-district list within the broader 2023 monsoon event.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2023,E172,2023-0428,Uttarakhand,,,Tehri Garhwal,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Situation Report, 14 Aug 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1753,Official MHA current affected-district list within the broader 2023 monsoon event.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2023,E172,2023-0428,Uttarakhand,,,Udham Singh Nagar,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Situation Report, 14 Aug 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW1753,Official MHA current affected-district list within the broader 2023 monsoon event.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2023,E173,2023-0359-IND,Delhi,2023-06-26,2023-07-12,Central Delhi,exact_event_period,satellite_admin_inference,nrsc_isro,"NRSC Delhi Yamuna flood maps, Jul 2023",https://www.nrsc.gov.in/nrscnew/2023_SikkimFloods.php,"NRSC directly maps inundation, but mapping to revenue districts is inferred; maximal only.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E173,2023-0359-IND,Delhi,2023-06-26,2023-07-12,East Delhi,exact_event_period,satellite_admin_inference,nrsc_isro,"NRSC Delhi Yamuna flood maps, Jul 2023",https://www.nrsc.gov.in/nrscnew/2023_SikkimFloods.php,"NRSC directly maps inundation, but mapping to revenue districts is inferred; maximal only.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E173,2023-0359-IND,Delhi,2023-06-26,2023-07-12,North East Delhi,exact_event_period,satellite_admin_inference,nrsc_isro,"NRSC Delhi Yamuna flood maps, Jul 2023",https://www.nrsc.gov.in/nrscnew/2023_SikkimFloods.php,"NRSC directly maps inundation, but mapping to revenue districts is inferred; maximal only.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E173,2023-0359-IND,Delhi,2023-06-26,2023-07-12,Shahdara,exact_event_period,satellite_admin_inference,nrsc_isro,"NRSC Delhi Yamuna flood maps, Jul 2023",https://www.nrsc.gov.in/nrscnew/2023_SikkimFloods.php,"NRSC directly maps inundation, but mapping to revenue districts is inferred; maximal only.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Ambala,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Faridabad,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Fatehabad,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Kaithal,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Karnal,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Kurukshetra,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Palwal,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Panchkula,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Panipat,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Sirsa,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Sonipat,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E174,2023-0359-IND,Haryana,2023-06-26,2023-07-12,Yamunanagar,exact_event_period,direct_disaster_impact,state_government,"Haryana formal flood-affected district declaration, Jul 2023",https://haryana.gov.in/,State declared these districts flood affected after 8-12 July rains/flooding.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Faridkot,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Fatehgarh Sahib,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Firozpur,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Hoshiarpur,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Jalandhar,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Ludhiana,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Moga,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Pathankot,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Patiala,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Rupnagar,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,SAS Nagar,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,SBS Nagar,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Sangrur,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E176,2023-0359-IND,Punjab,2023-06-26,2023-07-12,Tarn Taran,exact_event_period,direct_disaster_impact,state_government,"Punjab government affected-district data, Jul 2023",https://punjab.gov.in/,Official state data identified district as affected during July flood event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E177,2023-0359-IND,Uttarakhand,2023-06-26,2023-07-12,Haridwar,exact_event_period,direct_disaster_impact,official_quoted_media,"Solani River flood villages, Uttarakhand Jul 2023",https://www.thehindu.com/news/national/other-states/floods-ravage-haridwar-district-after-heavy-rains/article67073298.ece,Flooding along Solani affected villages in Haridwar district during event.,,news_used_for_geography_only; do not use article itself in coverage outcome validation,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2023,E178,2023-0486,Telangana,,,Bhadradri Kothagudem,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 28 Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=D1061,"Official MHA report explicitly lists flood-like situation districts during the exact 27-31 Jul event window; report text says six but only five names are visible, so no sixth district is invented.",,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2023,E178,2023-0486,Telangana,,,Jayashankar Bhupalpally,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 28 Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=D1061,"Official MHA report explicitly lists flood-like situation districts during the exact 27-31 Jul event window; report text says six but only five names are visible, so no sixth district is invented.",,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2023,E178,2023-0486,Telangana,,,Mancherial,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 28 Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=D1061,"Official MHA report explicitly lists flood-like situation districts during the exact 27-31 Jul event window; report text says six but only five names are visible, so no sixth district is invented.",,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2023,E178,2023-0486,Telangana,,,Mulugu,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 28 Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=D1061,"Official MHA report explicitly lists flood-like situation districts during the exact 27-31 Jul event window; report text says six but only five names are visible, so no sixth district is invented.",,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2023,E178,2023-0486,Telangana,,,Nirmal,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 28 Jul 2023",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=D1061,"Official MHA report explicitly lists flood-like situation districts during the exact 27-31 Jul event window; report text says six but only five names are visible, so no sixth district is invented.",,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2024,E180,2024-0399,Assam,,,Biswanath,exact_or_direct_event,direct_disaster_impact,state_government,"Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024",https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf,ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2024,E180,2024-0399,Assam,,,Cachar,exact_or_direct_event,direct_disaster_impact,state_government,"Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024",https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf,ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2024,E180,2024-0399,Assam,,,Darrang,exact_or_direct_event,direct_disaster_impact,state_government,"Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024",https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf,ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2024,E180,2024-0399,Assam,,,Dhemaji,exact_or_direct_event,direct_disaster_impact,state_government,"Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024",https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf,ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2024,E180,2024-0399,Assam,,,Dibrugarh,exact_or_direct_event,direct_disaster_impact,state_government,"Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024",https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf,ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2024,E180,2024-0399,Assam,,,Golaghat,exact_or_direct_event,direct_disaster_impact,state_government,"Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024",https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf,ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2024,E180,2024-0399,Assam,,,Jorhat,exact_or_direct_event,direct_disaster_impact,state_government,"Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024",https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf,ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2024,E180,2024-0399,Assam,,,Kamrup,exact_or_direct_event,direct_disaster_impact,state_government,"Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024",https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf,ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2024,E180,2024-0399,Assam,,,Karimganj,exact_or_direct_event,direct_disaster_impact,state_government,"Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024",https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf,ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2024,E180,2024-0399,Assam,,,Lakhimpur,exact_or_direct_event,direct_disaster_impact,state_government,"Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024",https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf,ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2024,E180,2024-0399,Assam,,,Majuli,exact_or_direct_event,direct_disaster_impact,state_government,"Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024",https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf,ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
