event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,aoi_match_status
E180::dhemaji,E180,2024-0399-IND,Assam,Dhemaji,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Dhemaji\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1174, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::dibrugarh,E180,2024-0399-IND,Assam,Dibrugarh,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Dibrugarh\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1175, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::golaghat,E180,2024-0399-IND,Assam,Golaghat,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Golaghat\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1176, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::jorhat,E180,2024-0399-IND,Assam,Jorhat,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Jorhat\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1177, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::kamrup,E180,2024-0399-IND,Assam,Kamrup,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Kamrup\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1178, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::karimganj,E180,2024-0399-IND,Assam,Karimganj,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Karimganj\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1179, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::lakhimpur,E180,2024-0399-IND,Assam,Lakhimpur,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Lakhimpur\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1180, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::majuli,E180,2024-0399-IND,Assam,Majuli,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Majuli\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1181, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::morigaon,E180,2024-0399-IND,Assam,Morigaon,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Morigaon\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1182, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::nagaon,E180,2024-0399-IND,Assam,Nagaon,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Nagaon\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1183, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::nalbari,E180,2024-0399-IND,Assam,Nalbari,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Nalbari\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1184, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::sivasagar,E180,2024-0399-IND,Assam,Sivasagar,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Sivasagar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1185, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::sonitpur,E180,2024-0399-IND,Assam,Sonitpur,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Sonitpur\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1186, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::tamulpur,E180,2024-0399-IND,Assam,Tamulpur,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Tamulpur\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1187, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::tinsukia,E180,2024-0399-IND,Assam,Tinsukia,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Tinsukia\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1188, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E180::udalguri,E180,2024-0399-IND,Assam,Udalguri,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Udalguri\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E180\"", \""evidence_note\"": \""ASDMA daily flood report within the May-Jul event period explicitly identifies affected districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1189, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399\"", \""source_title\"": \""Assam State Disaster Management Authority Daily Flood Report, 1 Jul 2024\"", \""source_url\"": \""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_01.07.2024.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E181::east%20jaintia%20hills,E181,2024-0399-IND,Meghalaya,East Jaintia Hills,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""East Jaintia Hills\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2024-07-08\"", \""event_id\"": \""E181\"", \""evidence_note\"": \""Rain/landslide/road impacts during same long event; flood-specific evidence weaker.\"", \""evidence_scope\"": \""within_long_event_window\"", \""evidence_type\"": \""rain_landslide_proxy\"", \""mapping_row\"": 1190, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399-IND\"", \""source_title\"": \""Meghalaya monsoon disaster reports, 2024\"", \""source_url\"": \""https://meghalaya.gov.in/\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2024-05-01\"", \""state\"": \""Meghalaya\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Meghalaya(?![A-Za-z])""]",district,pending
E181::east%20khasi%20hills,E181,2024-0399-IND,Meghalaya,East Khasi Hills,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""East Khasi Hills\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2024-07-08\"", \""event_id\"": \""E181\"", \""evidence_note\"": \""Rain/landslide/road impacts during same long event; flood-specific evidence weaker.\"", \""evidence_scope\"": \""within_long_event_window\"", \""evidence_type\"": \""rain_landslide_proxy\"", \""mapping_row\"": 1191, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399-IND\"", \""source_title\"": \""Meghalaya monsoon disaster reports, 2024\"", \""source_url\"": \""https://meghalaya.gov.in/\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2024-05-01\"", \""state\"": \""Meghalaya\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Meghalaya(?![A-Za-z])""]",district,pending
E181::south%20west%20garo%20hills,E181,2024-0399-IND,Meghalaya,South West Garo Hills,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""South West Garo Hills\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2024-07-08\"", \""event_id\"": \""E181\"", \""evidence_note\"": \""Government review reports villages/families directly affected by flooding.\"", \""evidence_scope\"": \""within_long_event_window\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1192, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399-IND\"", \""source_title\"": \""Meghalaya government flood review / CMO, 2024\"", \""source_url\"": \""https://meghalaya.gov.in/\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2024-05-01\"", \""state\"": \""Meghalaya\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Meghalaya(?![A-Za-z])""]",district,pending
E181::west%20garo%20hills,E181,2024-0399-IND,Meghalaya,West Garo Hills,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""West Garo Hills\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2024-07-08\"", \""event_id\"": \""E181\"", \""evidence_note\"": \""Government review reports villages/families directly affected by flooding.\"", \""evidence_scope\"": \""within_long_event_window\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1193, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399-IND\"", \""source_title\"": \""Meghalaya government flood review / CMO, 2024\"", \""source_url\"": \""https://meghalaya.gov.in/\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2024-05-01\"", \""state\"": \""Meghalaya\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Meghalaya(?![A-Za-z])""]",district,pending
E181::west%20jaintia%20hills,E181,2024-0399-IND,Meghalaya,West Jaintia Hills,2024-05-01,2024-07-08,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""West Jaintia Hills\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2024-07-08\"", \""event_id\"": \""E181\"", \""evidence_note\"": \""Rain/landslide/road impacts during same long event; flood-specific evidence weaker.\"", \""evidence_scope\"": \""within_long_event_window\"", \""evidence_type\"": \""rain_landslide_proxy\"", \""mapping_row\"": 1194, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2024-0399-IND\"", \""source_title\"": \""Meghalaya monsoon disaster reports, 2024\"", \""source_url\"": \""https://meghalaya.gov.in/\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2024-05-01\"", \""state\"": \""Meghalaya\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Meghalaya(?![A-Za-z])""]",district,pending
E182::barpeta,E182,2024-0481-IND,Assam,Barpeta,2024-07-09,2024-07-15,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Barpeta\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E182\"", \""evidence_note\"": \""Official MHA flood situation reporting during the exact 9-15 Jul event window; list consolidated from reports in the same episode.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1195, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2024-0481\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 10 Jul 2024\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2115\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E182::biswanath,E182,2024-0481-IND,Assam,Biswanath,2024-07-09,2024-07-15,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Biswanath\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E182\"", \""evidence_note\"": \""Official MHA flood situation reporting during the exact 9-15 Jul event window; list consolidated from reports in the same episode.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1196, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2024-0481\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 10 Jul 2024\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2115\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E182::cachar,E182,2024-0481-IND,Assam,Cachar,2024-07-09,2024-07-15,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Cachar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E182\"", \""evidence_note\"": \""Official MHA flood situation reporting during the exact 9-15 Jul event window; list consolidated from reports in the same episode.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1197, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2024-0481\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 10 Jul 2024\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2115\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E182::chirang,E182,2024-0481-IND,Assam,Chirang,2024-07-09,2024-07-15,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Chirang\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E182\"", \""evidence_note\"": \""Official MHA flood situation reporting during the exact 9-15 Jul event window; list consolidated from reports in the same episode.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1198, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2024-0481\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 10 Jul 2024\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2115\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E182::darrang,E182,2024-0481-IND,Assam,Darrang,2024-07-09,2024-07-15,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Darrang\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E182\"", \""evidence_note\"": \""Official MHA flood situation reporting during the exact 9-15 Jul event window; list consolidated from reports in the same episode.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1199, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2024-0481\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 10 Jul 2024\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2115\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E182::dhemaji,E182,2024-0481-IND,Assam,Dhemaji,2024-07-09,2024-07-15,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Dhemaji\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E182\"", \""evidence_note\"": \""Official MHA flood situation reporting during the exact 9-15 Jul event window; list consolidated from reports in the same episode.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 1200, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2024-0481\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 10 Jul 2024\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2115\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2024\""}""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
